ID,Transect,cit_2,riv_2,vill_2,for_2,bft,mar,bm.D,hum_100m,PP_15_2,PP_30_2,sect_2,surv,effort_2,mean_effort_2,D_LT,D_CT,obs_LT,obs_CT,trans_1,cit_1,riv_1,vill_1,for_1,PP_15_1,PP_30_1,effort_1,sect_1,D_1,obs1,mean_effort_1,surv1
1020,L23-L22,176472.1997,19577.74949,28616.40177,0.296296296,,,,,1,1,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1021,L2410-L2411,315833.5764,46294.79572,120736.4196,1,,,,,0,0,6,2,1029,987.7,0,,0,-1,,,,,,,,,,,,,
1022,L2411-L2412,310733.1505,50501.8735,116605.6749,1,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1023,L2412-L2413,305703.8889,51561.49693,112445.5103,1,,,,,0,0,6,2,1015,987.7,0,,0,-1,,,,,,,,,,,,,
1024,L2413-L2414,300659.544,47417.88156,108126.4724,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1025,L2414-L2415,295508.4132,42748.52069,103442.0975,1,,,,,0,0,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1026,L2415-L2416,290553.5078,38401.37572,99069.60938,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1027,L2416-L2417,285651.7072,34362.5068,95070.89844,1,,,,,0,0,6,2,1006,987.7,107.88,,1,-1,,,,,,,,,,,,,
1028,L2417-L2418,280887.6632,30554.51859,91384.38831,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1029,L2418-L2419,276144.3669,25899.38762,86835.98738,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1030,L2419-L2420,271301.2924,21812.70573,82872.83681,1,,,,,0,0,6,2,1004,987.7,0,,0,-1,,,,,,,,,,,,,
1031,L241-L242,266356.8588,3366.275509,133418.4931,0,,,,,0,1,6,2,978,987.7,0,,0,-1,,,,,,,,,,,,,
1032,L2420-L2421,266117.75,18260.91656,79618.98958,1,,,,,0,0,6,2,1006,987.7,215.76,,1,-1,,,,,,,,,,,,,
1033,L2421-L2422,261123.6354,14844.46893,76211.44792,1,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1034,L2422-L2423,256170.566,11702.60529,72481.20139,0.666666667,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1035,L2423-L2424,251074.8252,8016.862576,68553.12066,0.777777778,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1036,L2424-L2425,245580.6418,4096.668606,64566.31626,0.444444444,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1037,L2425-L2426,242461.8281,1448.694441,62005.8452,0.37037037,,,,,0,0,6,2,1016,987.7,0,,0,-1,,,,,,,,,,,,,
1038,L2426-L2427,246618.8472,5687.911268,65969.12153,1,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1039,L2427-L2428,251433.1186,9365.411368,68113.76968,1,,,,,0,0,6,2,1009,987.7,35.853,,1,-1,,,,,,,,,,,,,
1040,L2428-L2429,256420.899,12610.63411,70459.62934,1,,,,,0,0,6,2,1006,987.7,35.959,,1,-1,,,,,,,,,,,,,
1041,L2429-L2430,261817.5655,16640.95555,74519.87992,1,,,,,0,0,6,2,1016,987.7,142.42,,1,-1,,,,,,,,,,,,,
1042,L242-L243,274417.3461,8745.967339,138899.8247,0.444444444,,,,,0,1,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1043,L2430-L2431,266770.4514,20918.05435,78863.6417,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1044,L2431-L2432,271814.7998,24974.28588,82471.20631,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1045,L2432-L2433,276859.147,29021.30751,86428.71209,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1046,L2433-L2434,280882.566,30600.98741,87452.19416,1,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1047,L2434-L2435,279891.3252,27570.57422,85925.05664,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1048,L2435-L2436,277113.6899,25014.72201,84322.47772,0.222222222,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1049,L2436-L2437,271357.8947,19262.65773,80861.33941,0,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1050,L2437-L2438,262259.735,13137.50462,74459.24279,0,,,,,0,0,6,2,1011,987.7,0,,0,-1,,,,,,,,,,,,,
1051,L2438-L2439,252794.3142,6215.673304,67518.4605,0,,,,,0,0,6,2,1011,987.7,0,,0,-1,,,,,,,,,,,,,
1052,L2439-L2440,247420.5094,2469.677468,63683.45952,0,,,,,0,0,6,2,303,987.7,0,,0,-1,,,,,,,,,,,,,
1053,L243-L244,280551.353,13485.56205,143902.8655,0,,,,,0,1,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1054,L244-L245,285685.613,17694.52742,147378.4774,0.333333333,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1055,L245-L246,292058.5914,22746.32776,144749.2766,0.346153846,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1056,L246-L247,299798.7975,28568.9409,139060.5116,0.481481481,,,,,0,0,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1057,L247-L248,306715.2257,34021.9034,134087.9123,0.615384615,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1058,L248-L249,310984.8293,38038.31337,129753.5796,0.62962963,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1059,L249-L2410,315376.5096,41801.59871,125391.518,1,,,,,0,0,6,2,1013,987.7,0,,0,-1,,,,,,,,,,,,,
1060,L24-L23,177686.7813,22705.17441,24109.28863,0.888888889,,,,,1,1,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1061,L2510-L259,317853.4757,46831.28878,123722.9643,0.678571429,,,,,0,0,6,2,1016,987.7,0,,0,-1,,,,,,,,,,,,,
1062,L2511-L2510,312070.6142,51419.58579,118587.6091,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1063,L2512-L2511,306990.5567,49514.33999,114586.2092,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1064,L2513-L2512,301940.1262,45614.14988,111001.998,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1065,L2514-L2513,297231.1019,41286.52761,106784.736,1,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1066,L2515-L2514,292514.9641,36958.16638,102456.3756,1,,,,,0,0,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1067,L2516-L2515,287590.8275,32826.93822,98325.14699,1,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1068,L2517-L2516,282700.9595,29015.52434,94513.73287,1,,,,,0,0,6,2,1007,987.7,35.924,,1,-1,,,,,,,,,,,,,
1069,L2518-L2517,278011.9954,25243.43569,90741.64468,1,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1070,L2519-L2518,273268.6921,21787.37072,87285.57933,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1071,L2520-L2519,268288.5737,18249.75231,83747.96181,1,,,,,0,0,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1072,L2521-L2520,263519.5577,15013.14237,80511.35128,1,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1073,L2522-L2521,259134.7118,11650.86715,77149.07552,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1074,L2523-L2522,257398.5388,10243.64091,75741.85012,0.703703704,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1075,L2524-L2523,255850.1348,11004.2019,75511.51786,0.714285714,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1076,L2525-L2524,255406.3073,10437.79449,74210.57755,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1077,L2526-L2525,257825.6737,11469.78414,75234.51418,1,,,,,0,0,6,2,1011,987.7,143.13,,1,-1,,,,,,,,,,,,,
1078,L2527-L2526,260689.8605,13754.06959,77518.79919,1,,,,,0,0,6,2,1005,987.7,0,,0,-1,,,,,,,,,,,,,
1079,L2528-L2527,264688.5457,16905.91761,80670.64728,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1080,L2529-L2528,270067.9144,21889.64821,84966.26923,0.346153846,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1081,L252-L251,282913.1563,11906.10457,145764.4408,0.24,,,,,0,1,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1082,L2530-L2529,275275.1462,26039.79622,87963.37471,0.037037037,,,,,0,0,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1083,L2531-L2530,281603.7454,30102.14513,91639.59075,0,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1084,L2532-L2531,288014.2211,34181.01848,93366.40988,0.75,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1085,L2533-L2532,288737.4155,32553.71049,89976.56821,0.653846154,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1086,L2534-L2533,282617.3032,27198.52778,84608.25289,0.074074074,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1087,L2535-L2534,274697.9509,21176.65683,81165.2338,0.535714286,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1088,L2536-L2535,270626.7118,18373.95245,78747.63221,0.481481481,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1089,L2537-L2536,268853.4219,16140.02789,74180.06047,0.037037037,,,,,0,1,6,2,1011,987.7,0,,0,-1,,,,,,,,,,,,,
1090,L2538-L2537,264094.0289,11451.12654,68936.01593,0,,,,,0,1,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1091,L2539-L2538,255927.8553,5207.375696,63686.23843,0,,,,,0,1,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1092,L253-L252,287440.5509,15496.12424,148653.908,0.481481481,,,,,0,1,6,2,1015,987.7,71.281,,1,-1,,,,,,,,,,,,,
1093,L2540-L2539,250154.9594,788.4336479,59292.33789,0,,,,,0,1,6,2,289,987.7,0,,0,-1,,,,,,,,,,,,,
1094,L254-L253,292255.2536,19759.05252,149961.805,0.384615385,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1095,L255-L254,297602.1123,23919.5921,145440.1713,0.769230769,,,,,0,0,6,2,1008,987.7,71.776,,1,-1,,,,,,,,,,,,,
1096,L256-L255,303311.103,28525.011,141182.1696,0.925925926,,,,,0,0,6,2,1006,987.7,467.47,,1,-1,,,,,,,,,,,,,
1097,L257-L256,308880.2957,33427.34795,136701.2101,0.518518519,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1098,L258-L257,314035.7025,37917.3015,132245.5715,1,,,,,0,0,6,2,1013,987.7,0,,0,-1,,,,,,,,,,,,,
1099,L259-L258,318857.558,42001.92781,128022.4164,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1100,L25-L24,172675.0359,20068.01901,20198.69794,0.807692308,,,,,1,1,6,2,1000,987.7,108.53,,1,-1,,,,,,,,,,,,,
1101,L2610-L269,325967.1852,43314.96169,126604.5297,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1102,L2611-L2610,320916.9201,47539.94546,123355.3061,1,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1103,L2612-L2611,317238.2419,52231.60417,121004.8941,0.461538462,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1104,L2613-L2612,313779.6991,51609.97714,117108.1861,0.333333333,,,,,0,0,6,2,1013,987.7,0,,0,-1,,,,,,,,,,,,,
1105,L2614-L2613,308530.308,47294.03935,112792.2486,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1106,L2615-L2614,303533.7697,43402.17097,108900.3798,0.5,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1107,L2616-L2615,297482.0288,39340.93485,104839.1443,0.444444444,,,,,0,0,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1108,L2617-L2616,292248.4352,36231.51953,101729.7281,1,,,,,0,0,6,2,1016,987.7,0,,0,-1,,,,,,,,,,,,,
1109,L2618-L2617,287404.2524,32827.51787,98325.72656,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1110,L2619-L2618,283229.1574,30304.77755,95802.98689,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1111,L2620-L2619,281435.3125,28102.4315,93600.64063,1,,,,,0,0,6,2,1016,987.7,0,,0,-1,,,,,,,,,,,,,
1112,L2621-L2620,279781.1586,26692.3716,92190.58044,1,,,,,0,0,6,2,1005,987.7,71.991,,1,-1,,,,,,,,,,,,,
1113,L2622-L2621,278158.8322,25969.24212,91467.45139,1,,,,,0,0,6,2,1006,987.7,35.959,,1,-1,,,,,,,,,,,,,
1114,L2623-L2622,276554.8525,26281.36386,91544.12558,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1115,L2624-L2623,274871.8843,25780.67925,89679.95168,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1116,L2625-L2624,274098.6306,24984.83898,88749.56916,1,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1117,L2626-L2625,276069.3287,25798.84026,89563.57031,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1118,L2627-L2626,279953.566,28836.85475,92601.58449,1,,,,,0,0,6,2,1013,987.7,0,,0,-1,,,,,,,,,,,,,
1119,L2628-L2627,282880.5799,31167.36089,94932.09057,1,,,,,0,0,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1120,L2629-L2628,285483.4398,33149.52892,95759.46094,1,,,,,0,1,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1121,L262-L261,288832.816,12061.74653,146281.1467,0,,,,,0,1,6,2,617,987.7,1583,,1,-1,,,,,,,,,,,,,
1122,L2630-L2629,288506.4734,35648.90081,92406.65318,1,,,,,0,1,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1123,L2631-L2630,292864.7801,36607.91681,88474.3287,1,,,,,0,1,6,2,1011,987.7,71.563,,1,-1,,,,,,,,,,,,,
1124,L2632-L2631,294495.2639,33466.8593,84663.91551,1,,,,,0,1,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1125,L2633-L2632,290177.4777,30080.5646,81053.76013,1,,,,,0,1,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1126,L2634-L2633,285921.8866,26518.42878,77278.01953,1,,,,,0,1,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1127,L2635-L2634,282792.2464,23590.25297,74340.9945,0.592592593,,,,,0,1,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1128,L2636-L2635,280290.2569,21572.43634,72341.63281,0.703703704,,,,,0,1,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1129,L2637-L2636,277276.7608,19237.28066,71192.875,0.142857143,,,,,0,1,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1130,L2638-L2637,270500.8519,12888.89034,66203.85315,0,,,,,0,1,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1131,L2639-L2638,261595.0434,5974.992558,59861.07219,0,,,,,0,1,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1132,L263-L262,296390.0104,16845.51913,150891.5081,0.037037037,,,,,0,1,6,2,1009,987.7,824.61,,1,-1,,,,,,,,,,,,,
1133,L2640-L2639,255657.5365,1748.849338,55775.00039,0,,,,,0,1,6,2,281,987.7,0,,0,-1,,,,,,,,,,,,,
1134,L264-L263,302676.6597,21229.76071,154574.1794,0.333333333,,,,,0,0,6,2,1009,987.7,71.705,,1,-1,,,,,,,,,,,,,
1135,L265-L264,305024.3426,23236.70488,151716.1282,0.689655172,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1136,L266-L265,310909.3264,28597.06923,146225.235,0.555555556,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1137,L267-L266,316768.0446,32611.0502,140999.3547,0.259259259,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1138,L268-L267,322166.4329,35824.45906,135939.6765,0.892857143,,,,,0,0,6,2,1018,987.7,0,,0,-1,,,,,,,,,,,,,
1139,L269-L268,326353.8009,39296.71498,130974.0321,0.75,,,,,0,0,6,2,1024,987.7,0,,0,-1,,,,,,,,,,,,,
1140,L26-L25,167688.0995,15910.63314,16041.31228,0.592592593,,,,,1,1,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1141,L2710-L2711,324819.8738,51225.85243,128888.1429,0.074074074,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1142,L2711-L2712,318951.8738,53493.28306,124705.3703,0.892857143,,,,,0,0,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1143,L2712-L2713,314308.6204,54306.32509,120557.0038,1,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1144,L2713-L2714,309624.1696,51785.18215,117283.3906,1,,,,,0,0,6,2,1008,987.7,394.77,,1,-1,,,,,,,,,,,,,
1145,L2714-L2715,306935.5914,49768.6752,115266.8834,1,,,,,0,0,6,2,1007,987.7,2550.6,,1,-1,,,,,,,,,,,,,
1146,L2715-L2716,305354.6215,47037.14273,112535.3522,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1147,L2716-L2717,303690.9398,45383.71962,110881.9282,1,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1148,L2717-L2718,302056.7726,43876.50931,109374.7184,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1149,L2718-L2719,300372.1632,42475.82943,107974.0379,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1150,L2719-L2720,298749.8368,41959.07523,107448.8058,1,,,,,0,0,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1151,L271-L272,289884.4479,8734.066807,138656.346,0,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1152,L2720-L2721,297127.5093,41407.05223,106542.1068,1,,,,,0,0,6,2,1013,987.7,0,,0,-1,,,,,,,,,,,,,
1153,L2721-L2722,295479.2835,40874.17274,104708.4248,1,,,,,0,0,6,2,1021,987.7,0,,0,-1,,,,,,,,,,,,,
1154,L2722-L2723,293826.2963,38911.97975,102676.7098,1,,,,,0,1,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1155,L2723-L2724,293125.9815,38616.68793,102115.3941,1,,,,,0,1,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1156,L2724-L2725,295373.5614,40298.06264,99662.69097,1,,,,,0,1,6,2,1007,987.7,143.7,,1,-1,,,,,,,,,,,,,
1157,L2725-L2726,297839.8654,42377.61007,95873.98158,1,,,,,0,1,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1158,L2726-L2727,300364.9664,43421.43388,92169.25029,1,,,,,0,1,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1159,L2727-L2728,302963.268,40676.14265,88428.55208,1,,,,,0,1,6,2,1005,987.7,0,,0,-1,,,,,,,,,,,,,
1160,L2728-L2729,305742.5278,36513.7458,84266.1548,1,,,,,0,1,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1161,L2729-L2730,302208.9208,32387.08319,80139.49219,1,,,,,0,1,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1162,L272-L273,299663.2813,15343.91808,145266.1968,0,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1163,L2730-L2731,297024.97,28500.02496,76252.43374,0.851851852,,,,,0,1,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1164,L2731-L2732,291788.39,24593.23445,72345.64352,0.925925926,,,,,0,1,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1165,L2732-L2733,287067.662,21039.5863,68791.99508,0.740740741,,,,,0,1,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1166,L2733-L2734,281733.7072,17369.05591,65462.09724,0.642857143,,,,,0,1,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1167,L2734-L2735,276411.1111,13438.60922,61792.87139,1,,,,,0,1,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1168,L2735-L2736,271692.86,10335.19215,58791.56872,0.481481481,,,,,0,1,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1169,L2736-L2737,265930.9988,5894.795935,54896.87891,0.185185185,,,,,0,1,6,2,972,987.7,0,,0,-1,,,,,,,,,,,,,
1170,L273-L274,307810.8795,22067.62587,151088.4097,0.111111111,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1171,L274-L275,313350.7813,27281.18891,150442.3761,0.586206897,,,,,0,0,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1172,L275-L276,317858.0046,31505.85547,147818.0793,0.666666667,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1173,L276-L277,322653.9591,35344.17875,145214.4242,0.185185185,,,,,0,0,6,2,1008,987.7,0,,0,-1,,,,,,,,,,,,,
1174,L277-L278,330554.4456,40962.83261,140275.809,0,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1175,L278-L279,335575.6827,44747.72946,136764.6892,0,,,,,0,0,6,2,1004,987.7,0,,0,-1,,,,,,,,,,,,,
1176,L279-L2710,330372.4123,47613.94387,132831.5608,0.407407407,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1177,L27-L26,161969.3379,11557.21267,11687.89155,0.611111111,,,,,1,1,6,2,568,987.7,0,,0,-1,,,,,,,,,,,,,
1178,L2810-L2811,330912.1088,41516.92708,135186.2407,1,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1179,L2811-L2812,330207.4907,45951.99928,132794.3021,1,,,,,0,0,6,2,1011,987.7,0,,0,-1,,,,,,,,,,,,,
1180,L2812-L2813,328585.1667,50679.15904,130147.5368,1,,,,,0,0,6,2,1005,987.7,0,,0,-1,,,,,,,,,,,,,
1181,L2813-L2814,326959.5856,54292.24089,128532.8646,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1182,L2814-L2815,325276.8416,58268.22656,127188.0856,1,,,,,0,0,6,2,1005,987.7,0,,0,-1,,,,,,,,,,,,,
1183,L2815-L2816,323644.0648,60257.50072,124656.9954,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1184,L2816-L2817,322021.7361,58638.10258,120618.6907,1,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1185,L2817-L2818,320361.0697,58125.06581,116667.5108,1,,,,,0,0,6,2,1004,987.7,0,,0,-1,,,,,,,,,,,,,
1186,L2818-L2819,318751.183,58402.07104,112769.8015,1,,,,,0,1,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1187,L2819-L2820,317077.518,57477.40639,108279.3218,1,,,,,0,1,6,2,1017,987.7,0,,0,-1,,,,,,,,,,,,,
1188,L281-L282,287049.89,4678.985892,129807.7718,0.214285714,,,,,0,0,6,2,1005,987.7,0,,0,-1,,,,,,,,,,,,,
1189,L2820-L2821,315434.5139,55744.57602,104439.6031,1,,,,,0,1,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1190,L2821-L2822,313874.831,54285.2066,100426.2943,1,,,,,0,1,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1191,L2822-L2823,312239.894,52162.71528,96788.75029,1,,,,,0,1,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1192,L2823-L2824,313069.9201,51399.79933,93630.11892,1,,,,,0,1,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1193,L2824-L2825,315523.0567,48410.91346,90286.87921,1,,,,,0,1,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1194,L2825-L2826,317864.5544,44690.93678,87305.75,1,,,,,0,1,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1195,L2826-L2827,315434.4675,40412.39034,83146.55845,1,,,,,0,1,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1196,L2827-L2828,310277.8206,36607.15871,79344.94213,1,,,,,0,1,6,2,1013,987.7,0,,0,-1,,,,,,,,,,,,,
1197,L2828-L2829,305124.6935,33230.25955,75978.37037,1,,,,,0,1,6,2,1005,987.7,0,,0,-1,,,,,,,,,,,,,
1198,L2829-L2830,300020.1105,29438.31787,72186.42801,0.857142857,,,,,0,1,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1199,L282-L283,294204.4775,9757.594491,133393.0414,0.444444444,,,,,0,0,6,2,1005,987.7,0,,0,-1,,,,,,,,,,,,,
1200,L2830-L2831,293104.5694,24287.71526,67035.82603,0.535714286,,,,,0,1,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1201,L2831-L2832,287476.3125,20937.68757,63802.78038,0.740740741,,,,,0,1,6,2,1018,987.7,0,,0,-1,,,,,,,,,,,,,
1202,L2832-L2833,281171.3553,16203.80494,60745.54818,0.444444444,,,,,0,1,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1203,L2833-L2834,275102.441,10798.86049,56005.49847,1,,,,,0,1,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1204,L2834-L2835,269861.3391,6523.366609,51730.00477,1,,,,,0,1,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1205,L2835-L2836,266656.7727,4212.969067,49419.60742,0.8,,,,,0,1,6,2,309,987.7,0,,0,-1,,,,,,,,,,,,,
1206,L283-L284,299240.4989,13797.04528,137227.1817,0.777777778,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1207,L284-L285,303697.7639,17426.50253,140789.8304,0.555555556,,,,,0,0,6,2,1004,987.7,0,,0,-1,,,,,,,,,,,,,
1208,L285-L286,309110.1611,21580.13837,144315.2091,0.296296296,,,,,0,0,6,2,1007,987.7,0,,0,-1,,,,,,,,,,,,,
1209,L286-L287,313774.1551,25489.75883,147973.5058,0.592592593,,,,,0,0,6,2,1003,987.7,0,,0,-1,,,,,,,,,,,,,
1210,L287-L288,317327.9039,29775.69213,146458.7199,1,,,,,0,0,6,2,1034,987.7,174.93,,1,-1,,,,,,,,,,,,,
1211,L288-L289,322203.5845,33245.43439,142023.75,1,,,,,0,0,6,2,1011,987.7,71.563,,1,-1,,,,,,,,,,,,,
